label,sentence
False,ה חיילים ש ה טכנאי מעריצים שוחים
False,ה חייל ש ה רקדנים מעריצים שוחים
False,ה חייל ש אוהב את ה בנאים רוקדים
True,ה יועצים ש שונאים את ה שר שוחים
False,ה חקלאי ש ה שרים מעריץ נוסע
False,ה יועצים ש ה זמר שונא נוסע
False,ה טייס ש ה שומרים שונא ישן
True,ה טבח ש שונא את ה מלחין רץ
True,ה חייל ש שונא את ה בנאים חי
False,ה יועץ ש שונא את ה זמר רצים
False,ה חיילים ש ה בנאים מעריץ נוסעים
True,ה מנהל ש ה טכנאים מכירים צוחק
True,ה חיילים רצים ו נוסעים
False,ה קצינים ש אוהבים את ה מהנדסים נוסע
True,ה קצינים ש ה עובד שונא חיים
False,ה יועצים ש ה נהג מעריץ שוחה
True,ה רופא ש ה בנאים מעריצים רץ
False,ה חייל ש אוהב את ה מהנדסים רצים
True,ה קצינים מאחורי ה עובדים רוקדים
True,ה חיילים רוקדים ו מבשלים
False,ה קצינים שוחים ו צוחק
True,ה רופא מאחורי ה עובדים צוחק
False,ה נהג ש ה טכנאי מכירים נוסע
False,ה חקלאי ש אוהב את ה נהג רוקדים
False,ה טבחים חי
False,ה טייסים ש ה מלחינים אוהב חיים
False,ה חיילים ש ה מהנדס מעריצים ישנים
False,ה מנהל מאחורי ה נהגים חיים
False,ה קצינים ש אוהבים את ה רקדן ישן
False,ה מלצרים ש ה שומר מכירים רוקדים
False,ה טייסים ש אוהבים את ה רקדן רוקד
True,ה חקלאי ש מכיר את ה שר רוקד
False,ה נהגים ש ה מלחין מעריצים ישנים
False,ה חקלאי ש שונא את ה מהנדס שוחים
False,ה נהג ש ה טכנאים אוהבים צוחקים
False,ה טבח ש מכיר את ה מלחין חיים
True,ה נהג ש ה מלחינים אוהבים ישן
False,ה חיילים ליד ה טכנאים ישן
False,ה נהג מאחורי ה טכנאי נוסעים
True,ה קצין ש מעריץ את ה עובד שוחה
True,ה רופאים ש מכירים את ה עובדים נוסעים
True,ה יועצים ש שונאים את ה מהנדס צוחקים
True,ה חקלאי חי ו שוחה
False,ה נהג מאחורי ה רקדן רוקדים
False,ה מלצרים ש ה עובד מכירים רצים
False,ה רופא ש ה מלחינים אוהב שוחה
True,ה חקלאים מאחורי ה בנאי ישנים
False,ה חקלאים ש ה בנאי אוהבים חיים
False,ה חייל ש ה מהנדס שונאים צוחק
False,ה חקלאים ש אוהבים את ה מהנדס שוחה
False,ה נהגים ש ה מהנדס אוהב חי
False,ה חקלאי ש מעריץ את ה מהנדסים שוחים
False,ה קצין ש ה רקדנים אוהב רוקד
False,ה מנהל ש ה בנאי אוהב שוחים
True,ה מלצר ש מעריץ את ה נהגים שוחה
False,ה טייס ש ה מלחינים שונאים רוקדים
True,ה חיילים ש ה נהג שונא צוחקים
False,ה מלצרים ש ה שומרים מכיר רצים
True,ה יועץ ש אוהב את ה שרים חי
False,ה מלצרים ש ה בנאי שונא רץ
False,ה יועצים ש ה בנאי מעריצים שוחים
True,ה חקלאים ש ה עובדים מעריצים חיים
True,ה קצין מאחורי ה בנאי רץ
False,ה חיילים ש ה נהג שונאים חיים
False,ה יועץ ש ה עובדים שונא ישן
False,ה נהג ליד ה רקדן חיים
True,ה מנהל ש ה בנאים מעריצים ישן
True,ה חיילים ש ה רקדן מכיר חיים
False,ה חייל ש ה מהנדסים אוהבים שוחים
False,ה טבח משחק כדורגל עם חברים ו אוהבים לצפות ב תוכניות טלוויזיה
False,ה רופאים ש ה נהג שונאים צוחקים
True,ה חקלאי ש מעריץ את ה זמרים ישן
True,ה מלצר ש ה בנאים אוהבים צוחק
False,ה רופא ש ה שומר שונאים נוסע
False,ה מלצרים ש מעריצים את ה זמר שוחה
False,ה נהג ש ה בנאי מעריצים נוסע
False,ה חקלאי ש ה שומרים מעריץ חי
True,ה מנהל ש ה שומר מעריץ חי
False,ה טבח ש ה מלחין שונאים נוסע
False,ה טבחים ש ה בנאי שונא רוקד
False,ה רופאים ש ה זמר אוהב שוחה
False,ה חקלאים ש אוהבים את ה שומר צוחק
True,ה נהג ש אוהב את ה זמרים רץ
False,ה טייס ש ה מלחין אוהבים חי
True,ה נהגים ש מכירים את ה שר צוחקים
True,ה יועצים ש מעריצים את ה שר רצים
True,ה טבח ש אוהב את ה שומרים חי
True,ה מלצרים ש מעריצים את ה מהנדסים רוקדים
False,ה מנהלים מאחורי ה רקדן רץ
False,ה מלצר ש ה עובדים שונא רוקד
False,ה חייל ש ה זמרים מעריצים צוחקים
False,ה יועץ ש ה טכנאי מכיר חיים
True,ה טייס ש ה זמרים מכירים צוחק
False,ה חייל ש ה שומר מכיר נוסעים
True,ה מנהל מאחורי ה עובדים שוחה
False,ה חקלאים ליד ה רקדן צוחק
False,ה רופאים ש ה רקדנים אוהבים נוסע
False,ה טבחים ש שונאים את ה עובדים חי
False,ה טייסים מאחורי ה בנאי חי
True,ה מלצרים דוברים חמש שפות שונות ו גרים ב מרכז ה עיר
False,ה יועצים ש ה טכנאי שונא רץ
False,ה נהגים ש ה בנאים מעריצים רוקד
True,ה מנהל ש שונא את ה שומר רץ
False,ה יועצים ש מעריצים את ה נהגים רוקד
True,ה רופאים חיים ו שוחים
False,ה רופאים ש אוהבים את ה מלחינים רוקד
False,ה קצין חי ו מבשלים
False,ה מלצר ש ה מהנדס מכירים רוקד
False,ה טייס ש מעריץ את ה שומרים צוחקים
False,ה חייל ש מעריץ את ה שרים רוקדים
False,ה מנהל ש מכיר את ה זמרים שוחים
False,ה חייל ש מעריץ את ה טכנאי נוסעים
True,ה חייל ש מעריץ את ה רקדנים נוסע
True,ה חקלאים ש מעריצים את ה מהנדסים רצים
False,ה מנהל ש אוהב את ה זמר ישנים
False,ה רופא ש ה רקדן מכיר ישנים
False,ה חיילים ש ה רקדנים מכיר חיים
False,ה טבחים ש ה עובד מעריץ רץ
False,ה מנהלים ליד ה מלחינים נוסע
False,ה רופאים ליד ה שומרים שוחה
True,ה מלצרים ש מעריצים את ה רקדן חיים
True,ה רופאים ליד ה טכנאים רצים
False,ה טבח מאחורי ה עובד ישנים
False,ה קצין חי ו נוסעים
True,ה חייל ש שונא את ה טכנאי רץ
False,ה טבח ליד ה זמרים נוסעים
True,ה מנהל ש ה שר שונא רוקד
False,ה קצינים ש מעריצים את ה שומר רץ
False,ה מלצרים ש מכירים את ה רקדן נוסע
True,ה נהגים ש ה נהג מכיר ישנים
True,ה רופאים רוקדים ו שותים
False,ה מנהלים ליד ה נהגים נוסע
True,ה חקלאים ש ה שומר מעריץ ישנים
True,ה מלצר נוסע
True,ה קצינים ליד ה מלחין צוחקים
False,ה יועץ מאחורי ה שומר רוקדים
False,ה טייס ש אוהב את ה טכנאים צוחקים
False,ה חיילים ש ה רקדנים מעריץ ישנים
False,ה טייס ש אוהב את ה רקדנים צוחקים
True,ה יועצים מאחורי ה עובדים ישנים
False,ה חקלאי ש ה מהנדסים שונא ישן
True,ה מלצר ש שונא את ה טכנאים רץ
False,ה רופאים ליד ה נהגים צוחק
True,ה נהגים מאחורי ה בנאים נוסעים
True,ה טייסים מאחורי ה רקדנים שוחים
False,ה מנהלים ש ה שומר שונאים חיים
False,ה מנהלים ש ה זמר אוהב צוחק
False,ה מלצרים ש ה טכנאים שונא נוסעים
False,ה חייל ש ה שומר שונא שוחים
False,ה נהגים ש מעריצים את ה רקדנים צוחק
False,ה חיילים ש ה בנאים אוהבים רוקד
True,ה חקלאי ש מעריץ את ה עובדים צוחק
True,ה נהגים ליד ה טכנאים ישנים
True,ה טבחים ש מכירים את ה זמר רצים
True,ה רופא ש ה מלחינים שונאים שוחה
True,ה טייס ש שונא את ה שומר נוסע
False,ה נהגים ש שונאים את ה עובד רוקד
False,ה טבחים ש ה מלחינים שונאים רץ
True,ה מלצר ש שונא את ה נהגים חי
False,ה חקלאי ש ה טכנאים שונאים שוחים
True,ה רופא ש ה בנאים מעריצים רוקד
True,ה טייס ש שונא את ה שר רץ
False,ה טייס ש שונא את ה טכנאים רצים
False,ה מנהל ש מכיר את ה טכנאים חיים
True,ה מנהלים ש ה טכנאים מעריצים נוסעים
True,ה מלצרים ש שונאים את ה מלחין שוחים
False,ה נהג ש ה רקדן אוהב חיים
False,ה רופא ש ה זמר שונאים רץ
True,ה חקלאי ש אוהב את ה בנאים ישן
True,ה יועץ ישן ו נוסע
False,ה חקלאים ש ה עובדים אוהבים רוקד
True,ה מלצר ש שונא את ה בנאי רץ
False,ה נהג ש ה נהגים מעריצים רוקדים
False,ה רופאים ש מעריצים את ה טכנאים נוסע
False,ה טייס ש ה עובד שונא רוקדים
False,ה נהגים ליד ה בנאי רץ
False,ה קצינים ש ה נהג אוהבים רוקדים
False,ה יועצים ש ה עובדים אוהבים חי
False,ה נהג ליד ה זמרים רוקדים
True,ה חייל ש ה שומרים אוהבים שוחה
False,ה מנהל ש ה עובדים מכירים ישנים
True,ה רופא חי ו חי
False,ה נהגים מאחורי ה שרים רץ
False,ה חקלאי ליד ה עובד רצים
True,ה מלצר ש מעריץ את ה מלחין ישן
False,ה יועץ מאחורי ה נהג נוסעים
False,ה חקלאי ש ה עובד אוהבים רץ
False,ה רופא ש ה טכנאים מכיר ישן
False,ה חייל מאחורי ה עובדים רצים
False,ה קצינים ש ה מהנדס מכיר צוחק
True,ה חיילים ש מעריצים את ה בנאים חיים
True,ה מלצר מאחורי ה מהנדסים שוחה
True,ה קצינים ש ה בנאים אוהבים נוסעים
False,ה חיילים ש ה זמרים אוהב רוקדים
False,ה מלצר ש ה בנאי מכירים נוסע
False,ה קצין ליד ה שומר שוחים
True,ה חקלאי ש שונא את ה טכנאים רץ
False,ה קצין ש ה נהג מעריצים רוקד
False,ה מלצרים ש ה נהגים אוהבים רץ
False,ה רופאים ש ה רקדנים שונא רצים
False,ה חייל ש מעריץ את ה שרים שוחים
True,ה קצין ש ה עובדים אוהבים רוקד
True,ה טבח מאחורי ה רקדן רוקד
True,ה חקלאים ש שונאים את ה טכנאים צוחקים
False,ה טייס ש ה שומר אוהב ישנים
False,ה קצינים ש מעריצים את ה מלחין רץ
True,ה יועצים ש מעריצים את ה זמר שוחים
False,ה חייל ש מעריץ את ה זמר חיים
False,ה חייל ש ה בנאים שונא שוחה
False,ה יועץ ש מעריץ את ה בנאי רצים
True,ה טבחים ש מכירים את ה נהג חיים
False,ה נהגים ליד ה שרים שוחה
False,ה קצין ש ה זמר אוהב צוחקים
True,ה קצין ש מכיר את ה רקדן רץ
True,ה נהגים ש ה שומר שונא שוחים
False,ה מנהלים ש ה מלחין מכיר נוסע
False,ה נהגים ש מעריצים את ה שומר רץ
False,ה רופאים ש ה עובדים שונא נוסעים
True,ה נהגים ש מעריצים את ה בנאי חיים
True,ה נהג מאחורי ה מהנדס רוקד
True,ה חקלאי ש אוהב את ה טכנאי רוקד
False,ה מנהל ש שונא את ה זמר ישנים
True,ה טבחים ש אוהבים את ה טכנאים נוסעים
False,ה טבחים ש מעריצים את ה רקדנים רוקד
True,ה חקלאים מאחורי ה נהגים רוקדים
False,ה טייס ליד ה רקדן ישנים
False,ה טייס ש ה עובדים מעריצים שוחים
False,ה חייל מאחורי ה מלחין נוסעים
True,ה חיילים ש ה מהנדסים מעריצים רצים
True,ה חקלאים ש ה נהגים אוהבים רוקדים
False,ה מלצר ש ה שומר מעריצים רוקד
True,ה רופאים ש אוהבים את ה בנאי נוסעים
False,ה מנהלים ש ה זמר שונא שוחה
True,ה טייס מאחורי ה רקדנים צוחק
True,ה מלצרים ש מכירים את ה שומר שוחים
False,ה חקלאים ש אוהבים את ה מלחין חי
True,ה קצין ש אוהב את ה רקדנים חי
False,ה מנהל ש ה שומרים מכירים חיים
False,ה חייל מאחורי ה מהנדס רוקדים
False,ה קצין ש אוהב את ה שומרים חיים
False,ה טייסים ש ה עובד שונא שוחה
False,ה קצין ש ה טכנאים אוהב שוחה
False,ה מלצרים ליד ה נהג נוסע
True,ה קצינים מאחורי ה עובד רצים
True,ה חקלאים ליד ה בנאים ישנים
True,ה חיילים ש מעריצים את ה נהג נוסעים
False,ה נהג רוקד ו צוחקים
False,ה טייס משחק כדורגל עם חברים ו דוברים חמש שפות שונות
False,ה רופא ש ה עובד מעריצים נוסע
True,ה מלצרים ש מעריצים את ה נהג חיים
False,ה מנהל ש ה שרים שונא רוקד
False,ה מלצרים ש שונאים את ה מהנדס צוחק
False,ה רופא ש מעריץ את ה רקדן חיים
False,ה חיילים ש אוהבים את ה שומר צוחק
True,ה מלצר ש שונא את ה שר רוקד
True,ה נהג גר ב מרכז ה עיר ו אוהב לצפות ב תוכניות טלוויזיה
True,ה קצין ש ה טכנאים אוהבים ישן
True,ה רופאים ש שונאים את ה מלחינים ישנים
False,ה קצינים ש ה עובדים מכירים חי
False,ה חקלאי ש ה עובד שונא צוחקים
False,ה קצין צוחקים
False,ה יועצים ש ה בנאי מעריץ רוקד
False,ה טבח ליד ה טכנאים צוחקים
False,ה קצין ליד ה מלחינים חיים
False,ה נהג ש ה מהנדסים מכירים ישנים
False,ה רופאים ש ה בנאים מכירים נוסע
True,ה מלצרים ש ה עובדים מכירים צוחקים
False,ה חקלאים ישנים ו נוסע
False,ה קצין ש ה טכנאי מכיר צוחקים
False,ה נהג ש ה עובדים אוהב צוחק
False,ה קצין ש ה מלחין מכיר נוסעים
True,ה קצין ש אוהב את ה טכנאי חי
False,ה חקלאים ש שונאים את ה טכנאי צוחק
False,ה נהגים ש מכירים את ה נהג ישן
False,ה מלצר ש ה בנאים שונא רוקד
False,ה חייל ש ה שרים מכירים רצים
True,ה טבח אוהב לצפות ב תוכניות טלוויזיה ו גר ב מרכז ה עיר
True,ה טבחים ש ה בנאי מעריץ נוסעים
True,ה טבח ש מעריץ את ה שומרים צוחק
True,ה מלצרים ש ה רקדנים מכירים נוסעים
False,ה מנהלים ליד ה מלחין רץ
True,ה מלצרים חיים
True,ה קצינים ש מכירים את ה טכנאים צוחקים
False,ה רופא ש ה עובדים אוהבים נוסעים
True,ה רופא ליד ה רקדנים שוחה
False,ה טייס ש אוהב את ה רקדן צוחקים
False,ה חיילים מאחורי ה מלחינים שוחה
True,ה מלצר ש ה בנאים מכירים ישן
True,ה חקלאי ש מעריץ את ה שרים ישן
False,ה חקלאים ש מכירים את ה שומר צוחק
False,ה יועצים ליד ה שר חי
True,ה טבחים ש ה שר מכיר נוסעים
False,ה יועץ ש ה זמרים אוהב רץ
True,ה טבחים ליד ה מלחינים ישנים
True,ה מלצרים ש ה טכנאים מעריצים צוחקים
False,ה נהג מאחורי ה טכנאי צוחקים
False,ה מלצרים ש ה מלחין מכירים רוקדים
False,ה רופא ש אוהב את ה טכנאים חיים
False,ה יועץ מאחורי ה בנאים רצים
False,ה קצינים ש ה שומר מעריץ חי
False,ה יועצים ש ה עובד מכירים נוסעים
False,ה חקלאים ש מכירים את ה מהנדסים ישן
True,ה חיילים ש שונאים את ה זמר רצים
True,ה יועץ ש מכיר את ה מהנדס רוקד
False,ה חיילים ש מכירים את ה רקדנים צוחק
False,ה מנהלים רצים ו מבשל
False,ה מנהלים ש ה בנאים שונא רוקדים
False,ה נהג ליד ה רקדן שוחים
True,ה מלצר ש מכיר את ה מהנדס צוחק
True,ה נהגים ש שונאים את ה נהגים צוחקים
False,ה רופאים ש ה שר שונאים חיים
True,ה טבח ש אוהב את ה עובדים ישן
False,ה מנהל ש ה רקדן אוהבים שוחה
True,ה חייל ש ה מלחינים שונאים חי
False,ה רופאים ש ה עובדים מכיר צוחקים
False,ה טבח רץ ו אוכלים
True,ה חייל ש אוהב את ה מלחינים שוחה
True,ה נהג ש אוהב את ה מלחינים שוחה
True,ה יועצים ש מעריצים את ה מלחין רצים
True,ה טבח מאחורי ה טכנאי שוחה
True,ה חיילים ש מכירים את ה שר שוחים
True,ה יועצים ש ה נהגים מכירים ישנים
False,ה מנהל ש ה שומר אוהב רוקדים
False,ה נהג ש ה מהנדס מכיר ישנים
True,ה טייס ליד ה רקדן ישן
False,ה רופא ש ה מהנדסים מכיר נוסע
False,ה טייסים ש מכירים את ה שר שוחה
False,ה קצינים ש ה טכנאי אוהבים ישנים
False,ה יועצים ש ה נהג שונא שוחה
False,ה נהג ש מכיר את ה רקדנים חיים
False,ה נהג ש מכיר את ה רקדן ישנים
False,ה חייל ישן ו צוחקים
True,ה מנהלים שוחים ו צוחקים
False,ה מלצרים ש מכירים את ה רקדנים חי
True,ה חקלאי ש מעריץ את ה בנאי חי
True,ה קצין ש מכיר את ה טכנאים צוחק
True,ה טייס ש ה מהנדס אוהב רוקד
True,ה חקלאי ליד ה זמר רוקד
True,ה חקלאי ש אוהב את ה זמרים רוקד
False,ה מלצר ש מכיר את ה נהגים נוסעים
False,ה חיילים ש ה מלחין אוהב ישן
False,ה רופא ש ה עובד מכיר חיים
False,ה חקלאים מאחורי ה עובדים רוקד
False,ה רופא ש ה מהנדס שונאים צוחק
True,ה חקלאים מאחורי ה מלחין רצים
True,ה מלצרים ליד ה שומרים שוחים
False,ה רופא ש ה עובדים אוהב ישן
True,ה חייל ש ה בנאי אוהב רץ
True,ה קצינים ש ה נהג אוהב חיים
False,ה טבח ש ה עובד מכירים ישן
False,ה טבחים משחקים כדורגל עם חברים ו גר ב מרכז ה עיר
False,ה טייסים ש ה טכנאים שונאים רוקד
False,ה קצין ש מעריץ את ה מלחין חיים
True,ה מנהלים ש ה עובד שונא נוסעים
True,ה קצינים רוקדים ו נוסעים
False,ה מלצרים ש ה עובדים מעריצים צוחק
False,ה מלצר ש אוהב את ה שומרים נוסעים
True,ה טבחים ש ה רקדן מעריץ חיים
False,ה נהג ש ה בנאי אוהבים נוסע
True,ה מלצרים חיים ו מבשלים
True,ה קצינים ש אוהבים את ה בנאי שוחים
True,ה קצינים ש אוהבים את ה שומר ישנים
False,ה חקלאי מאחורי ה טכנאי צוחקים
False,ה מלצר ש שונא את ה עובדים ישנים
False,ה רופא ש ה נהג שונאים שוחה
True,ה נהגים מאחורי ה בנאי צוחקים
False,ה מנהלים ש ה מלחין מכירים רוקדים
False,ה מלצרים שוחים ו צוחק
False,ה טייסים ש ה טכנאים מכיר חיים
False,ה טבחים ש ה מהנדס שונאים ישנים
False,ה רופא ש ה טכנאי שונאים שוחה
True,ה טייס ש ה שרים מכירים שוחה
False,ה נהג ש מעריץ את ה שר צוחקים
False,ה טבחים ש מכירים את ה רקדנים שוחה
False,ה נהגים ש ה רקדנים מכיר ישנים
True,ה רופא אוהב לצפות ב תוכניות טלוויזיה ו כותב ב יומן מדי יום
False,ה טייס ש ה מהנדסים אוהבים שוחים
True,ה מלצר ישן ו מבשל
False,ה חקלאים ש ה שומר שונאים חיים
True,ה טייס מאחורי ה נהגים ישן
True,ה מלצר ש ה שרים אוהבים רוקד
True,ה חקלאי ש ה בנאי אוהב שוחה
True,ה קצין ש שונא את ה זמר רוקד
True,ה טבחים ש ה שומר שונא רצים
True,ה יועץ מאחורי ה שרים חי
True,ה נהג מאחורי ה שר ישן
False,ה קצינים ש שונאים את ה מלחינים ישן
True,ה טייסים מאחורי ה טכנאים שוחים
True,ה חקלאים מאחורי ה רקדנים חיים
True,ה טייסים ליד ה נהג רוקדים
True,ה רופא ש ה מהנדס אוהב חי
True,ה טבח ש מכיר את ה עובדים רץ
False,ה רופאים ש ה בנאי שונאים רצים
True,ה נהג ש ה טכנאי מכיר חי
False,ה חייל ליד ה שר ישנים
False,ה חיילים ש ה נהג מכירים ישנים
True,ה חיילים ליד ה בנאי חיים
False,ה טבח ש מכיר את ה בנאים חיים
True,ה חקלאים ש מעריצים את ה מלחינים שוחים
True,ה יועץ ש ה נהגים מעריצים רוקד
True,ה חקלאים ש שונאים את ה מהנדסים חיים
False,ה טבח ליד ה טכנאי ישנים
False,ה חיילים ש מעריצים את ה שומר ישן
False,ה טבח ש ה בנאי שונא רצים
False,ה חקלאים ש ה מלחין שונא ישן
False,ה יועצים ש ה רקדן מעריץ רוקד
True,ה מלצרים ש ה זמר מכיר נוסעים
False,ה מנהל ש ה שומר שונא רוקדים
False,ה מלצר ש ה רקדן מעריצים רוקד
False,ה חקלאים ש ה רקדן מכירים חיים
False,ה קצינים ש ה שומרים מכיר רוקדים
False,ה מנהלים ש מעריצים את ה נהג שוחה
True,ה טבחים ש מעריצים את ה שומר ישנים
False,ה מנהל מאחורי ה מלחין חיים
True,ה טייסים ש ה שומרים שונאים שוחים
False,ה מלצרים ש מעריצים את ה מלחין ישן
False,ה נהגים מאחורי ה מהנדסים צוחק
False,ה טייסים ש מעריצים את ה שר רץ
False,ה מנהל ש שונא את ה שומר נוסעים
False,ה מנהל ליד ה רקדנים ישנים
False,ה מלצרים ש שונאים את ה זמרים נוסע
True,ה טייס מאחורי ה בנאים חי
True,ה רופאים ש ה זמר שונא שוחים
False,ה מלצר ש ה נהג מכיר רוקדים
True,ה טייס נוסע ו שותה
True,ה מלצר ש ה רקדן אוהב שוחה
True,ה נהג ש מכיר את ה מלחינים צוחק
False,ה רופאים ש ה טכנאים שונאים ישן
False,ה יועצים ש ה שומר מכירים רוקדים
False,ה נהגים ש מעריצים את ה שומרים רץ
True,ה קצין רץ ו חי
True,ה חייל ש מכיר את ה עובד ישן
True,ה רופא מאחורי ה שומר חי
False,ה יועץ ש ה שומרים מעריצים נוסעים
False,ה חקלאי ש ה רקדנים מכיר ישן
False,ה טייסים ש ה זמרים מכיר נוסעים
False,ה יועץ ש ה מהנדסים שונא חי
True,ה נהגים ש מכירים את ה זמרים חיים
True,ה יועצים ש מכירים את ה מהנדס נוסעים
False,ה קצין ש שונא את ה מהנדס חיים
False,ה טייסים ש ה נהגים אוהב צוחקים
True,ה חייל ש מעריץ את ה רקדנים חי
False,ה יועץ מאחורי ה שר רצים
False,ה מנהל מאחורי ה עובדים רוקדים
False,ה מנהל ש ה נהג שונאים ישן
False,ה מנהלים ליד ה זמרים חי
True,ה טבח ש מעריץ את ה טכנאים חי
True,ה קצין ליד ה רקדן חי
False,ה חקלאים ש ה שר מכיר צוחק
False,ה נהגים ש ה טכנאי שונא צוחק
False,ה יועץ ש אוהב את ה מהנדס רצים
True,ה נהג מאחורי ה רקדן רץ
False,ה טייס ש ה רקדן מעריץ רצים
False,ה יועצים ליד ה עובד צוחק
True,ה טייסים ש שונאים את ה נהג רצים
True,ה קצין ליד ה זמרים צוחק
False,ה מלצר ליד ה נהגים צוחקים
True,ה מלצרים ש ה עובדים אוהבים צוחקים
False,ה טייסים ש שונאים את ה מהנדסים חי
True,ה יועצים ש אוהבים את ה שר רוקדים
False,ה נהג ש ה טכנאים מכיר חי
True,ה קצינים ש אוהבים את ה מהנדס ישנים
False,ה קצינים ש ה מהנדסים שונאים נוסע
True,ה רופאים ש ה עובד מכיר חיים
False,ה קצין ש אוהב את ה שומרים ישנים
False,ה מנהלים ש ה שרים שונא רצים
True,ה מנהל ש מעריץ את ה בנאים רץ
True,ה מנהלים ש אוהבים את ה זמרים חיים
False,ה רופא ש ה טכנאים שונא רץ
False,ה טייס ש שונא את ה שר צוחקים
True,ה רופא ש ה טכנאים אוהבים רץ
True,ה טייס ש שונא את ה נהגים שוחה
False,ה קצינים ש שונאים את ה עובדים ישן
False,ה חקלאי ליד ה רקדנים חיים
False,ה חקלאי ליד ה בנאים צוחקים
True,ה מנהל ליד ה עובד רץ
False,ה קצין ש ה נהגים מעריצים רוקדים
True,ה חקלאים ש ה שומרים שונאים רצים
True,ה קצינים מאחורי ה שר נוסעים
True,ה קצינים ש מעריצים את ה בנאי רוקדים
False,ה חקלאי ש ה מלחינים מכיר חי
False,ה טייסים ש מכירים את ה זמר רץ
False,ה חיילים ש ה בנאי אוהבים צוחקים
False,ה טייס ש מכיר את ה זמר נוסעים
False,ה קצין ש ה עובד מעריץ נוסעים
False,ה קצינים ש ה בנאי אוהב רץ
True,ה חיילים ש ה נהגים אוהבים צוחקים
False,ה מלצר ש ה רקדן אוהבים חי
True,ה מנהלים ש ה נהג שונא ישנים
False,ה טייס ש ה מלחין שונא רצים
False,ה מנהלים מאחורי ה רקדן ישן
False,ה חיילים ש מכירים את ה שומר חי
False,ה נהג ש שונא את ה נהג צוחקים
True,ה חקלאים ש מכירים את ה נהגים צוחקים
False,ה טייסים ש מעריצים את ה עובדים רץ
True,ה טבח ש שונא את ה טכנאי רוקד
True,ה טייסים ש ה מלחינים מכירים חיים
False,ה טייסים ש ה מהנדסים אוהב חיים
False,ה קצינים ש ה טכנאי שונאים רוקדים
False,ה יועצים ש ה עובדים אוהבים ישן
False,ה רופא ש אוהב את ה בנאים צוחקים
True,ה חיילים ש ה נהג שונא רצים
False,ה מלצרים ליד ה שומר ישן
True,ה מנהלים ש מעריצים את ה זמר רצים
True,ה מנהל ליד ה מלחינים צוחק
False,ה טייסים ש ה שומרים מכיר רוקדים
False,ה יועץ ש ה מלחין מכיר צוחקים
True,ה טייס ש ה שרים שונאים רוקד
False,ה מלצר ש ה שומרים מעריצים שוחים
False,ה חקלאי ש ה מהנדסים מעריצים שוחים
False,ה מנהלים ישנים ו נוסע
False,ה קצינים ש מכירים את ה שומרים רוקד
False,ה מנהלים ש אוהבים את ה שרים נוסע
False,ה נהג מאחורי ה שומרים חיים
False,ה מנהלים ש אוהבים את ה נהגים ישן
True,ה מנהל מאחורי ה נהגים רץ
False,ה חייל ש ה עובד אוהבים שוחה
True,ה טבחים ש אוהבים את ה רקדן חיים
True,ה חקלאי כותב ב יומן מדי יום ו דובר חמש שפות שונות
True,ה חקלאי ש מעריץ את ה מהנדסים חי
False,ה קצינים ש שונאים את ה מהנדסים רוקד
False,ה טייסים ש ה בנאי אוהבים רוקדים
False,ה קצינים ש מעריצים את ה נהג רוקד
True,ה מלצרים ש ה שר אוהב רצים
False,ה יועץ מאחורי ה שרים רצים
False,ה חיילים ש מכירים את ה נהגים רוקד
False,ה טבחים ליד ה רקדנים שוחה
True,ה טבחים רוקדים ו חיים
True,ה חייל ליד ה נהגים נוסע
False,ה קצינים ליד ה מלחין צוחק
False,ה יועצים ליד ה בנאים חי
False,ה מנהל ש שונא את ה זמרים רוקדים
False,ה יועצים ש ה רקדן שונא רוקד
True,ה מלצרים ש אוהבים את ה שרים שוחים
True,ה רופא ליד ה שומר רוקד
False,ה נהג ש ה טכנאי מכירים שוחה
True,ה טבחים ש ה רקדנים מכירים חיים
False,ה יועצים ש ה נהגים אוהב ישנים
False,ה נהג ישן ו אוכלים
True,ה חקלאים ש מעריצים את ה בנאי רוקדים
True,ה חקלאי מאחורי ה טכנאי שוחה
True,ה נהג ליד ה שרים נוסע
True,ה מנהל ש ה זמר אוהב רץ
False,ה יועצים ש שונאים את ה עובד שוחה
False,ה נהג ש ה מהנדסים מעריץ נוסע
False,ה קצינים ש ה בנאים מעריץ שוחים
False,ה נהג כותב ב יומן מדי יום ו כותבים ב יומן מדי יום
True,ה מלצר ש ה בנאים שונאים רוקד
True,ה רופאים ש אוהבים את ה נהג צוחקים
True,ה יועץ גר ב מרכז ה עיר ו גר ב מרכז ה עיר
False,ה חקלאי מאחורי ה עובדים ישנים
True,ה יועצים ש מכירים את ה שרים נוסעים
True,ה יועצים שוחים
False,ה מלצר ליד ה זמרים רצים
False,ה מנהל ש ה מלחינים מעריצים נוסעים
False,ה מלצרים ש שונאים את ה עובדים חי
False,ה חיילים ש ה שומר שונא צוחק
False,ה נהג ש ה עובד מכיר נוסעים
False,ה טבח ש ה רקדנים שונאים ישנים
False,ה טבח ליד ה שומרים חיים
False,ה רופאים נוסעים ו שותה
False,ה קצינים ליד ה עובדים חי
True,ה רופאים ש אוהבים את ה טכנאי חיים
False,ה חייל ש ה שרים מכיר צוחק
False,ה נהגים ש ה עובדים מכירים חי
False,ה רופא ש אוהב את ה עובדים רוקדים
False,ה יועץ ש ה עובד שונא רוקדים
